pokeDexId,name,type1,type2,total,hp,attack,defense,spAtk,spDef,speed,generation,legendary,attractivity,fertility,fitness,nogoTypes,attractedTypes,nogos,imgurl,nogosTypes
654,Braixen,Fire,,409,59,59,58,90,70,73,6,False,0.27,0.49,0.5,,"['Psychic', 'Fire']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#654.png,"['Fire', 'Steel', 'Poison', 'Ground', 'Fighting']"
655,Delphox,Fire,Psychic,534,75,69,72,114,100,104,6,False,0.09,0.81,0.53,,"['Poison', 'Fire', 'Fighting', 'Bug']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#655.png,"['Bug', 'Ice', 'Fairy', 'Psychic', 'Rock']"
656,Froakie,Water,,314,41,56,40,62,44,71,6,False,0.27,0.68,0.76,,"['Ghost', 'Fighting', 'Water', 'Normal']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#656.png,"['Fairy', 'Water', 'Ghost', 'Poison']"
657,Frogadier,Water,,405,54,63,52,83,56,97,6,False,0.17,0.47,0.93,,"['Fire', 'Flying']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#657.png,"['Dragon', 'Steel', 'Dark', 'Psychic', 'Grass', 'Electric']"
658,Greninja,Water,Dark,530,72,95,67,103,71,122,6,False,0.94,0.19,0.4,,"['Bug', 'Normal', 'Fighting', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#658.png,"['Ground', 'Normal', 'Fighting', 'Rock', 'Ghost']"
659,Bunnelby,Normal,,237,38,36,38,32,36,57,6,False,0.89,0.16,0.62,,"['Ground', 'Dragon', 'Fairy']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#659.png,"['Fairy', 'Ghost', 'Flying', 'Ground', 'Normal', 'Steel']"
660,Diggersby,Normal,Ground,423,85,56,77,50,77,78,6,False,0.14,0.98,0.53,,"['Fighting', 'Ghost', 'Fairy']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#660.png,"['Fairy', 'Poison', 'Ice', 'Dark', 'Ghost']"
661,Fletchling,Normal,Flying,278,45,50,43,40,38,62,6,False,0.4,0.0,0.83,,"['Bug', 'Psychic', 'Ghost', 'Rock']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#661.png,"['Bug', 'Ground', 'Fighting', 'Rock', 'Poison']"
662,Fletchinder,Fire,Flying,382,62,73,55,56,52,84,6,False,0.38,0.13,0.12,,"['Poison', 'Fire', 'Dark', 'Ground', 'Fighting']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#662.png,"['Normal', 'Ghost', 'Ground', 'Bug', 'Steel']"
663,Talonflame,Fire,Flying,499,78,81,71,74,69,126,6,False,0.5,0.59,0.1,,"['Fairy', 'Ground']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#663.png,"['Water', 'Ghost', 'Ground']"
664,Scatterbug,Bug,,200,38,35,40,27,25,35,6,False,0.85,0.31,0.66,,"['Poison', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#664.png,"['Ground', 'Water', 'Ghost', 'Dragon']"
665,Spewpa,Bug,,213,45,22,60,27,30,29,6,False,0.45,0.36,0.47,,"['Dark', 'Dragon', 'Poison', 'Steel', 'Fire']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#665.png,"['Electric', 'Steel', 'Poison', 'Ghost']"
666,Vivillon,Bug,Flying,411,80,52,50,90,50,89,6,False,0.97,0.4,0.63,,"['Ground', 'Fighting', 'Flying', 'Grass', 'Normal']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#666.png,"['Dark', 'Bug', 'Ghost', 'Rock', 'Dragon', 'Ground']"
667,Litleo,Fire,Normal,369,62,50,58,73,54,72,6,False,0.78,0.75,0.92,,"['Psychic', 'Fighting']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#667.png,"['Poison', 'Fighting', 'Normal', 'Water', 'Grass', 'Ground']"
668,Pyroar,Fire,Normal,507,86,68,72,109,66,106,6,False,0.53,0.47,0.93,,"['Dragon', 'Ground', 'Water']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#668.png,"['Water', 'Ghost', 'Steel', 'Bug', 'Ice']"
669,Flabébé,Fairy,,303,44,38,39,61,79,42,6,False,0.48,0.93,0.12,,"['Psychic', 'Ice', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#669.png,"['Steel', 'Dragon', 'Electric', 'Fairy', 'Water', 'Rock']"
670,Floette,Fairy,,371,54,45,47,75,98,52,6,False,0.43,0.89,0.08,,"['Grass', 'Rock']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#670.png,"['Normal', 'Rock', 'Bug', 'Fairy', 'Fighting', 'Electric']"
671,Florges,Fairy,,552,78,65,68,112,154,75,6,False,0.1,0.93,0.19,,"['Fairy', 'Grass', 'Dragon', 'Ice', 'Water']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#671.png,"['Normal', 'Poison', 'Rock', 'Fighting', 'Dark']"
672,Skiddo,Grass,,350,66,65,48,62,57,52,6,False,0.35,0.83,0.11,,['Steel'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#672.png,"['Psychic', 'Fire', 'Ground', 'Dark']"
673,Gogoat,Grass,,531,123,100,62,97,81,68,6,False,0.17,0.82,0.61,,"['Fire', 'Rock', 'Steel']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#673.png,"['Steel', 'Dark', 'Psychic']"
674,Pancham,Fighting,,348,67,82,62,46,48,43,6,False,0.2,0.29,0.01,,"['Fairy', 'Ground', 'Water']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#674.png,"['Normal', 'Poison', 'Fire', 'Bug']"
675,Pangoro,Fighting,Dark,495,95,124,78,69,71,58,6,False,0.61,0.31,0.09,,"['Electric', 'Fighting']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#675.png,"['Fighting', 'Bug', 'Fairy', 'Psychic']"
676,Furfrou,Normal,,472,75,80,60,65,90,102,6,False,0.08,0.9,0.59,,"['Ice', 'Dark']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#676.png,"['Ice', 'Normal', 'Flying', 'Ground']"
677,Espurr,Psychic,,355,62,48,54,63,60,68,6,False,0.99,0.87,0.42,,['Ghost'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#677.png,"['Steel', 'Bug', 'Ice']"
678,MeowsticFemale,Psychic,,466,74,48,76,83,81,104,6,False,0.34,0.98,0.67,,"['Ghost', 'Electric', 'Flying', 'Ice']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#678.png,"['Psychic', 'Normal', 'Poison', 'Bug', 'Electric', 'Water']"
679,Honedge,Steel,Ghost,325,45,80,100,35,37,28,6,False,0.29,0.12,0.03,,"['Poison', 'Ice']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#679.png,"['Ghost', 'Rock', 'Water', 'Steel']"
680,Doublade,Steel,Ghost,448,59,110,150,45,49,35,6,False,0.39,0.48,0.01,,"['Flying', 'Psychic', 'Fairy']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#680.png,"['Normal', 'Ground', 'Ghost', 'Flying', 'Fairy']"
681,AegislashBlade Forme,Steel,Ghost,520,60,150,50,150,50,60,6,False,0.61,0.22,0.79,,"['Ground', 'Poison']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#681.png,"['Dark', 'Normal', 'Dragon', 'Rock', 'Ice', 'Water']"
682,Spritzee,Fairy,,341,78,52,60,63,65,23,6,False,0.76,0.97,0.18,,"['Grass', 'Ghost']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#682.png,"['Poison', 'Fire', 'Dark', 'Psychic', 'Rock']"
683,Aromatisse,Fairy,,462,101,72,72,99,89,29,6,False,0.17,0.8,0.38,,"['Steel', 'Normal']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#683.png,"['Poison', 'Fighting', 'Electric', 'Ground', 'Ghost', 'Fire']"
684,Swirlix,Fairy,,341,62,48,66,59,57,49,6,False,0.35,0.8,0.02,,['Flying'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#684.png,"['Electric', 'Ground', 'Ice', 'Poison']"
685,Slurpuff,Fairy,,480,82,80,86,85,75,72,6,False,0.83,0.14,0.01,,['Electric'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#685.png,"['Water', 'Steel', 'Dark']"
686,Inkay,Dark,Psychic,288,53,54,53,37,46,45,6,False,0.38,0.79,0.16,,"['Normal', 'Psychic']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#686.png,"['Ghost', 'Fire', 'Steel', 'Grass', 'Water']"
687,Malamar,Dark,Psychic,482,86,92,88,68,75,73,6,False,0.24,0.72,0.38,,"['Electric', 'Poison', 'Flying']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#687.png,"['Fire', 'Dark', 'Grass', 'Ice', 'Fairy']"
688,Binacle,Rock,Water,306,42,52,67,39,56,50,6,False,0.3,0.69,0.43,,"['Psychic', 'Fire', 'Rock', 'Flying', 'Poison']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#688.png,"['Grass', 'Ice', 'Fairy', 'Flying']"
689,Barbaracle,Rock,Water,500,72,105,115,54,86,68,6,False,0.53,0.17,0.86,,"['Fighting', 'Ice']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#689.png,"['Dark', 'Electric', 'Fairy', 'Flying', 'Steel']"
690,Skrelp,Poison,Water,320,50,60,60,60,60,30,6,False,0.14,0.95,0.01,,"['Bug', 'Ice', 'Dragon', 'Steel', 'Poison']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#690.png,"['Dragon', 'Water', 'Bug']"
691,Dragalge,Poison,Dragon,494,65,75,90,97,123,44,6,False,0.84,0.2,0.25,,"['Psychic', 'Fire', 'Dark']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#691.png,"['Ground', 'Fighting', 'Fairy', 'Ghost']"
692,Clauncher,Water,,330,50,53,62,58,63,44,6,False,0.13,0.91,0.31,,['Flying'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#692.png,"['Fighting', 'Fire', 'Dragon', 'Poison', 'Rock']"
693,Clawitzer,Water,,500,71,73,88,120,89,59,6,False,0.73,0.98,0.24,,"['Normal', 'Grass']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#693.png,"['Bug', 'Dark', 'Fighting', 'Ground', 'Dragon', 'Fire']"
694,Helioptile,Electric,Normal,289,44,38,33,61,43,70,6,False,0.89,0.91,0.08,,['Normal'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#694.png,"['Ground', 'Electric', 'Dark', 'Fairy', 'Psychic']"
695,Heliolisk,Electric,Normal,481,62,55,52,109,94,109,6,False,0.12,0.48,0.28,,['Psychic'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#695.png,"['Ghost', 'Fire', 'Ground', 'Rock', 'Psychic', 'Fairy']"
696,Tyrunt,Rock,Dragon,362,58,89,77,45,45,48,6,False,0.3,0.98,0.61,,"['Dark', 'Electric', 'Poison', 'Ground']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#696.png,"['Grass', 'Normal', 'Dark', 'Dragon', 'Fire']"
697,Tyrantrum,Rock,Dragon,521,82,121,119,69,59,71,6,False,0.2,0.94,0.62,,"['Ice', 'Ground', 'Steel']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#697.png,"['Rock', 'Flying', 'Psychic']"
698,Amaura,Rock,Ice,362,77,59,50,67,63,46,6,False,0.73,0.81,0.1,,"['Fairy', 'Bug', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#698.png,"['Fire', 'Steel', 'Poison']"
699,Aurorus,Rock,Ice,521,123,77,72,99,92,58,6,False,0.54,0.39,0.98,,['Grass'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#699.png,"['Flying', 'Electric', 'Fairy', 'Poison', 'Fire']"
700,Sylveon,Fairy,,525,95,65,65,110,130,60,6,False,0.29,0.88,0.69,,"['Electric', 'Grass']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#700.png,"['Ice', 'Ground', 'Bug', 'Electric', 'Dark']"
701,Hawlucha,Fighting,Flying,500,78,92,75,74,63,118,6,False,0.59,0.43,0.17,,"['Fire', 'Psychic', 'Ground', 'Normal']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#701.png,"['Grass', 'Fairy', 'Normal', 'Ground', 'Bug', 'Fire']"
702,Dedenne,Electric,Fairy,431,67,58,57,81,67,101,6,False,0.3,0.21,0.61,,"['Dark', 'Fire']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#702.png,"['Ghost', 'Fighting', 'Poison']"
703,Carbink,Rock,Fairy,500,50,50,150,50,150,50,6,False,0.05,0.91,1.0,,"['Psychic', 'Flying']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#703.png,"['Psychic', 'Fighting', 'Ground', 'Flying', 'Bug']"
704,Goomy,Dragon,,300,45,50,35,55,75,40,6,False,0.03,0.54,0.56,,['Ghost'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#704.png,"['Ground', 'Dark', 'Fire', 'Fighting', 'Steel', 'Flying']"
705,Sliggoo,Dragon,,452,68,75,53,83,113,60,6,False,0.3,0.25,0.91,,"['Dragon', 'Ground', 'Fairy', 'Steel']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#705.png,"['Flying', 'Grass', 'Water']"
706,Goodra,Dragon,,600,90,100,70,110,150,80,6,False,0.41,0.17,0.74,,"['Flying', 'Electric', 'Poison']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#706.png,"['Dark', 'Steel', 'Ice', 'Poison', 'Ground']"
707,Klefki,Steel,Fairy,470,57,80,91,80,87,75,6,False,0.72,0.35,0.87,,"['Ice', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#707.png,"['Psychic', 'Steel', 'Grass', 'Water', 'Fairy', 'Electric']"
708,Phantump,Ghost,Grass,309,43,70,48,50,60,38,6,False,0.19,0.93,0.58,,"['Ice', 'Ground', 'Fire', 'Electric']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#708.png,"['Steel', 'Normal', 'Grass', 'Ice', 'Electric', 'Fairy']"
709,Trevenant,Ghost,Grass,474,85,110,76,65,82,56,6,False,0.32,0.85,0.5,,"['Ground', 'Grass', 'Water', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#709.png,"['Dragon', 'Ground', 'Normal', 'Bug']"
710,PumpkabooAverage Size,Ghost,Grass,335,49,66,70,44,55,51,6,False,0.49,0.15,0.81,,"['Psychic', 'Ghost', 'Dark', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#710.png,"['Steel', 'Ice', 'Water', 'Grass', 'Bug']"
711,GourgeistAverage Size,Ghost,Grass,494,65,90,122,58,75,84,6,False,0.56,0.64,0.6,,"['Ground', 'Ice', 'Flying']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#711.png,"['Water', 'Fighting', 'Flying', 'Ground', 'Grass']"
712,Bergmite,Ice,,304,55,69,85,32,35,28,6,False,0.15,0.68,0.96,,"['Dragon', 'Dark']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#712.png,"['Bug', 'Psychic', 'Fairy', 'Electric', 'Poison']"
713,Avalugg,Ice,,514,95,117,184,44,46,28,6,False,0.52,0.29,0.84,,"['Fairy', 'Dark', 'Ghost', 'Electric', 'Dragon']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#713.png,"['Grass', 'Bug', 'Ghost']"
714,Noibat,Flying,Dragon,245,40,30,35,45,40,55,6,False,0.86,0.56,0.4,,['Water'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#714.png,"['Fighting', 'Grass', 'Flying', 'Fire']"
715,Noivern,Flying,Dragon,535,85,70,80,97,80,123,6,False,0.89,0.86,0.12,,"['Steel', 'Fairy']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#715.png,"['Dark', 'Grass', 'Water']"
716,Xerneas,Fairy,,680,126,131,95,131,98,99,6,True,0.58,0.48,0.25,,['Flying'],,https://www.kaggle.com/kvpratama/pokemon-images-dataset#716.png,"['Normal', 'Dragon', 'Grass', 'Psychic']"
717,Yveltal,Dark,Flying,680,126,131,95,131,98,99,6,True,0.97,0.86,0.65,,"['Bug', 'Electric', 'Ghost', 'Fighting']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#717.png,"['Water', 'Fighting', 'Ghost', 'Flying', 'Rock']"
718,Zygarde50% Forme,Dragon,Ground,600,108,100,121,81,95,95,6,True,0.32,0.14,0.74,,"['Poison', 'Dark', 'Fire']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#718.png,"['Rock', 'Ice', 'Ground']"
719,Diancie,Rock,Fairy,600,50,100,150,100,150,50,6,True,0.42,0.65,0.51,,"['Psychic', 'Fire', 'Fairy', 'Rock', 'Poison']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#719.png,"['Water', 'Electric', 'Bug']"
720,HoopaHoopa Confined,Psychic,Ghost,600,80,110,60,150,130,70,6,True,0.84,0.02,0.87,,"['Water', 'Electric']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#720.png,"['Fighting', 'Psychic', 'Dark', 'Electric', 'Grass']"
721,Volcanion,Fire,Water,600,80,110,120,130,90,70,6,True,0.04,0.44,0.43,,"['Steel', 'Fairy', 'Dark', 'Ground']",,https://www.kaggle.com/kvpratama/pokemon-images-dataset#721.png,"['Steel', 'Flying', 'Electric']"
